Date;Open;High;Low;Close;Predicted Median Price;Predicted Close
2008.07.14;1.5964;1.5964;1.5841;1.5902;1.58735970707;0.0
2008.07.15;1.5901;1.6038;1.5865;1.5912;1.58986028688;0.0
2008.07.16;1.591;1.5948;1.58;1.5819;1.59344347173;0.0
2008.07.17;1.5818;1.5893;1.5783;1.5857;1.58617489717;0.0
2008.07.18;1.5856;1.5887;1.5807;1.5847;1.58488444792;0.0
2008.07.21;1.5842;1.5931;1.5828;1.5925;1.58480595753;0.0
2008.07.22;1.5924;1.5944;1.5758;1.5786;1.58950766368;0.0
2008.07.23;1.5787;1.5797;1.567;1.5684;1.58436870159;0.0
2008.07.24;1.5683;1.5713;1.5628;1.5678;1.57335531603;0.0
2008.07.25;1.5677;1.5753;1.5661;1.5709;1.56810602763;0.0
2008.07.28;1.5696;1.5768;1.5683;1.5738;1.57020571033;0.0
2008.07.29;1.574;1.5758;1.5553;1.5583;1.5731977909;0.0
2008.07.30;1.5585;1.5615;1.5521;1.5577;1.56434766774;0.0
2008.07.31;1.5574;1.57;1.557;1.5597;1.55770576516;0.0
2008.08.01;1.5596;1.5598;1.5515;1.5563;1.56159547987;0.0
2008.08.04;1.5574;1.5631;1.5553;1.5571;1.55587526802;0.0
2008.08.05;1.557;1.5575;1.5445;1.5449;1.55819130212;0.0
2008.08.06;1.545;1.5516;1.5398;1.5413;1.54934749022;0.0
2008.08.07;1.5412;1.5502;1.531;1.5323;1.54504018936;0.0
2008.08.08;1.5324;1.5334;1.4997;1.5005;1.53774595252;0.0
2008.08.11;1.4943;1.5083;1.4879;1.4892;1.51157138848;0.0
2008.08.12;1.4893;1.4964;1.4815;1.4913;1.49499146736;0.0
2008.08.13;1.4914;1.4977;1.4841;1.4921;1.48948745114;0.0
2008.08.14;1.4922;1.4949;1.4777;1.4802;1.49163599087;0.0
2008.08.15;1.4805;1.4806;1.466;1.4689;1.48403869242;0.0
2008.08.18;1.4684;1.4767;1.4673;1.4678;1.4725769598;0.0
2008.08.19;1.4677;1.4794;1.4629;1.4781;1.46856270607;0.0
2008.08.20;1.4783;1.4805;1.4672;1.4743;1.47256054131;0.0
2008.08.21;1.4742;1.4908;1.4731;1.4896;1.4733149208;0.0
2008.08.22;1.4895;1.49;1.4758;1.4792;1.48366696082;0.0
2008.08.25;1.4789;1.4807;1.4696;1.4753;1.48069197098;0.0
2008.08.26;1.4754;1.4759;1.4571;1.4643;1.47399572126;0.0
2008.08.27;1.4644;1.4776;1.4633;1.4715;1.4649275701;0.0
2008.08.28;1.4716;1.4811;1.4671;1.4693;1.46963761102;0.0
2008.08.29;1.4694;1.4767;1.464;1.4678;1.4711317038;0.0
2008.09.01;1.4707;1.4723;1.4581;1.4586;1.46978357201;0.0
2008.09.02;1.4587;1.4599;1.4464;1.4513;1.46288119088;0.0
2008.09.03;1.4512;1.4528;1.4383;1.449;1.45236797128;0.0
2008.09.04;1.4491;1.4542;1.4209;1.4239;1.44524336448;0.0
2008.09.05;1.424;1.4348;1.4196;1.4267;1.43091350072;0.0
2008.09.08;1.4377;1.4428;1.4053;1.4117;1.4279719414;0.0
2008.09.09;1.4118;1.4226;1.4046;1.4106;1.42036251133;0.0
2008.09.10;1.4107;1.4179;1.3953;1.3965;1.41292048356;0.0
2008.09.11;1.397;1.404;1.3881;1.4018;1.40236701165;0.0
2008.09.12;1.4012;1.4231;1.3971;1.4224;1.39814221094;0.0
2008.09.15;1.4293;1.4481;1.4084;1.4273;1.4137904222;0.0
2008.09.16;1.4276;1.4282;1.4071;1.4096;1.42678099372;0.0
2008.09.17;1.41;1.4384;1.4094;1.4323;1.41500726131;0.0
2008.09.18;1.4328;1.4542;1.4278;1.4324;1.42654016232;0.0
2008.09.19;1.4323;1.4498;1.415;1.4467;1.43475746034;0.0
2008.09.22;1.449;1.4867;1.4436;1.4798;1.43716384139;0.0
2008.09.23;1.4796;1.4825;1.4622;1.4671;1.46701561042;0.0
2008.09.24;1.467;1.4746;1.4603;1.4613;1.469544167;0.0
2008.09.25;1.4612;1.4767;1.4561;1.4617;1.46554669939;0.0
2008.09.26;1.4615;1.4677;1.4554;1.4613;1.46503305836;0.0
2008.09.29;1.4517;1.4575;1.4302;1.4417;1.46061435599;0.0
2008.09.30;1.4418;1.4426;1.4008;1.4114;1.44317194559;0.0
2008.10.01;1.4113;1.4174;1.3975;1.4008;1.42058882354;0.0
2008.10.02;1.4009;1.4024;1.3747;1.38;1.40672148491;0.0
2008.10.03;1.3801;1.3906;1.3702;1.3771;1.38696958843;0.0
2008.10.06;1.3637;1.3678;1.3443;1.3483;1.38086990056;0.0
2008.10.07;1.3486;1.3743;1.3483;1.3617;1.35288295391;0.0
2008.10.08;1.3616;1.3756;1.3544;1.3631;1.36287280486;0.0
2008.10.09;1.3632;1.3785;1.3577;1.3598;1.36481783453;0.0
2008.10.10;1.3597;1.3649;1.3258;1.3408;1.36564075441;0.0
2008.10.13;1.358;1.3682;1.3456;1.3596;1.34346425518;0.0
2008.10.14;1.3595;1.3768;1.359;1.3619;1.35700133904;0.0
2008.10.15;1.362;1.3687;1.3449;1.3459;1.36309294751;0.0
2008.10.16;1.3461;1.3538;1.3345;1.348;1.35194126096;0.0
2008.10.17;1.3479;1.3517;1.3386;1.341;1.34797721281;0.0
2008.10.20;1.3405;1.353;1.3287;1.333;1.34296988888;0.0
2008.10.21;1.3331;1.3353;1.3051;1.3054;1.33684036287;0.0
2008.10.22;1.3055;1.3077;1.2737;1.2825;1.31498278369;0.0
2008.10.23;1.2826;1.3004;1.2727;1.2962;1.2887569667;0.0
2008.10.24;1.2963;1.2973;1.2496;1.2622;1.2900872098;0.0
2008.10.27;1.2576;1.2685;1.2334;1.2461;1.2684201883;0.0
2008.10.28;1.2463;1.2833;1.2329;1.2816;1.25045401843;0.0
2008.10.29;1.2815;1.299;1.2626;1.2951;1.26699849476;0.0
2008.10.30;1.295;1.329;1.2805;1.2875;1.28384206165;0.0
2008.10.31;1.2874;1.2894;1.2667;1.2725;1.29473361595;0.0
2008.11.03;1.2769;1.2897;1.2575;1.2583;1.2781371435;0.0
2008.11.04;1.2584;1.3048;1.2525;1.2994;1.26774738635;0.0
2008.11.05;1.2993;1.3115;1.2792;1.2927;1.28341733087;0.0
2008.11.06;1.293;1.2955;1.2675;1.2678;1.29104537674;0.0
2008.11.07;1.2677;1.285;1.2653;1.2717;1.2776142839;0.0
2008.11.10;1.2816;1.2927;1.2718;1.275;1.27635332501;0.0
2008.11.11;1.2749;1.28;1.2506;1.2511;1.27986974135;0.0
2008.11.12;1.251;1.2631;1.2436;1.2453;1.25877510319;0.0
2008.11.13;1.2454;1.2854;1.2389;1.2786;1.25223770286;0.0
2008.11.14;1.2785;1.2828;1.2571;1.2604;1.26777376943;0.0
2008.11.17;1.2537;1.2742;1.2512;1.2634;1.26610573719;0.0
2008.11.18;1.2635;1.27;1.2566;1.2636;1.26321601164;0.0
2008.11.19;1.2637;1.2813;1.2472;1.2497;1.26294590652;0.0
2008.11.20;1.2492;1.2593;1.2434;1.2454;1.25716620846;0.0
2008.11.21;1.2453;1.2638;1.2423;1.2587;1.24890534353;0.0
2008.11.24;1.2608;1.2959;1.2563;1.2948;1.25514909223;0.0
2008.11.25;1.2944;1.308;1.2803;1.3056;1.28141253794;0.0
2008.11.26;1.3057;1.3057;1.2819;1.2878;1.29711273725;0.0
2008.11.27;1.2877;1.2968;1.286;1.2896;1.29003395044;0.0
2008.11.28;1.2899;1.2957;1.2646;1.269;1.28886519658;0.0
2008.12.01;1.2694;1.2712;1.2585;1.2616;1.27679955634;0.0
2008.12.02;1.2615;1.2765;1.2562;1.2719;1.26593261618;0.0
2008.12.03;1.2721;1.274;1.26;1.2712;1.2682327636;0.0
2008.12.04;1.2713;1.2847;1.2549;1.2771;1.27001470498;0.0
2008.12.05;1.2772;1.2798;1.2627;1.2717;1.27372410917;0.0
2008.12.08;1.2723;1.2966;1.2714;1.2937;1.27126390104;0.0
2008.12.09;1.2936;1.3;1.2799;1.2924;1.28355348639;0.0
2008.12.10;1.2925;1.3069;1.2903;1.302;1.28910598148;0.0
2008.12.11;1.3019;1.3403;1.3;1.3345;1.299107334;0.0
2008.12.12;1.3342;1.3414;1.325;1.3367;1.32313074534;0.0
2008.12.15;1.3394;1.3726;1.3392;1.3702;1.331909367;0.0
2008.12.16;1.3701;1.4147;1.3629;1.4047;1.35749465205;0.0
2008.12.17;1.4048;1.4437;1.4008;1.4404;1.3869990164;0.0
2008.12.18;1.4403;1.4719;1.4186;1.4266;1.42181183065;0.0
2008.12.19;1.4265;1.431;1.3822;1.3912;1.43439628619;0.0
2008.12.22;1.3924;1.4124;1.3902;1.3948;1.40752701738;0.0
2008.12.23;1.3947;1.4021;1.3915;1.3925;1.40188563779;0.0
2008.12.24;1.3924;1.4018;1.3918;1.3968;1.39592586506;0.0
2008.12.26;1.4062;1.4115;1.4018;1.4025;1.39964611622;0.0
2008.12.29;1.4073;1.436;1.3914;1.3958;1.40658491526;0.0
2008.12.30;1.3957;1.4218;1.3939;1.4108;1.41098470452;0.0
2008.12.31;1.4107;1.4145;1.3849;1.3917;1.41089566597;0.0
2009.01.02;1.3964;1.3986;1.384;1.392;1.39713715453;0.0
2009.01.05;1.3885;1.3962;1.3546;1.3628;1.39312430059;0.0
2009.01.06;1.3629;1.3658;1.3313;1.3498;1.37311279199;0.0
2009.01.07;1.35;1.3746;1.3432;1.3655;1.35458450689;0.0
2009.01.08;1.3656;1.3797;1.3533;1.3703;1.36094828054;0.0
2009.01.09;1.3704;1.375;1.3414;1.3477;1.36893430237;0.0
2009.01.12;1.3461;1.3462;1.3289;1.3366;1.35521705606;0.0
2009.01.13;1.3364;1.337;1.314;1.318;1.33833114957;0.0
2009.01.14;1.3179;1.3336;1.3093;1.316;1.32302674529;0.0
2009.01.15;1.3164;1.3239;1.3026;1.3137;1.32037459816;0.0
2009.01.16;1.3136;1.3343;1.3136;1.3266;1.31503163293;0.0
2009.01.19;1.3351;1.3385;1.3058;1.3061;1.32528890151;0.0
2009.01.20;1.3062;1.3105;1.2855;1.2858;1.31542815382;0.0
2009.01.21;1.2859;1.3085;1.2824;1.3066;1.29542462481;0.0
2009.01.22;1.3065;1.3082;1.2906;1.3017;1.29759667701;0.0
2009.01.23;1.3016;1.3033;1.2764;1.2974;1.29826139115;0.0
2009.01.26;1.2918;1.3236;1.2861;1.3206;1.29302019849;0.0
2009.01.27;1.3207;1.3329;1.3118;1.3183;1.31003043054;0.0
2009.01.28;1.3182;1.3326;1.3102;1.3152;1.31929274864;0.0
2009.01.29;1.3151;1.3178;1.2932;1.2937;1.31740465585;0.0
2009.01.30;1.2938;1.294;1.2763;1.2811;1.30082586428;0.0
2009.02.02;1.2751;1.2898;1.2706;1.2814;1.28297461509;0.0
2009.02.03;1.2815;1.3056;1.28;1.3016;1.2804941734;0.0
2009.02.04;1.3015;1.3069;1.2812;1.2834;1.29665839638;0.0
2009.02.05;1.2835;1.2904;1.276;1.2786;1.2908991622;0.0
2009.02.06;1.2787;1.2991;1.2746;1.2939;1.28297185168;0.0
2009.02.09;1.29713;1.3093;1.28733;1.29995;1.28898377637;0.0
2009.02.10;1.30005;1.3074;1.28095;1.2907;1.29494733683;0.0
2009.02.11;1.2908;1.2996;1.2832;1.28855;1.29203836441;0.0
2009.02.12;1.28895;1.29425;1.272;1.28955;1.29203462238;0.0
2009.02.13;1.28945;1.29415;1.282;1.28615;1.28640827895;0.0
2009.02.16;1.2792;1.2825;1.2726;1.27961;1.2861189614;0.0
2009.02.17;1.27952;1.27998;1.2562;1.25775;1.2781504386;0.0
2009.02.18;1.25785;1.264;1.2512;1.25538;1.26508253219;0.0
2009.02.19;1.25536;1.27595;1.25395;1.26875;1.25735865921;0.0
2009.02.20;1.26865;1.2884;1.25565;1.28255;1.26739104936;0.0
2009.02.23;1.28195;1.29911;1.2691;1.271;1.2757692092;0.0
2009.02.24;1.27085;1.2876;1.26616;1.28689;1.2787593435;0.0
2009.02.25;1.28681;1.28981;1.269;1.272;1.2807551233;0.0
2009.02.26;1.27204;1.28099;1.26815;1.2733;1.27442235092;0.0
2009.02.27;1.27333;1.27495;1.26035;1.26676;1.27365669688;0.0
2009.03.02;1.26169;1.26308;1.25449;1.2556;1.26802386284;0.0
2009.03.03;1.25565;1.26767;1.25205;1.25422;1.25892203535;0.0
2009.03.04;1.25415;1.26631;1.2456;1.2648;1.25737217542;0.0
2009.03.05;1.2649;1.2653;1.24801;1.25405;1.26082293726;0.0
2009.03.06;1.254;1.27541;1.2536;1.26535;1.25545149667;0.0
2009.03.09;1.26746;1.27262;1.25549;1.25907;1.2639778927;0.0
2009.03.10;1.25902;1.28216;1.25897;1.27041;1.26171315309;0.0
2009.03.11;1.27036;1.28636;1.26159;1.28222;1.27048675275;0.0
2009.03.12;1.28221;1.29446;1.27311;1.28873;1.2760979028;0.0
2009.03.13;1.28876;1.29565;1.2862;1.29286;1.28415728193;0.0
2009.03.16;1.28492;1.30706;1.28482;1.29711;1.28914053014;0.0
2009.03.17;1.29706;1.30412;1.29308;1.30354;1.29484458682;0.0
2009.03.18;1.30351;1.3534;1.29857;1.34907;1.29928472994;0.0
2009.03.19;1.34902;1.37376;1.34162;1.36562;1.33021697152;0.0
2009.03.20;1.36563;1.37256;1.35169;1.35811;1.35551840603;0.0
2009.03.23;1.36564;1.3735;1.34846;1.36216;1.35872887568;0.0
2009.03.24;1.36211;1.36775;1.34314;1.3492;1.3626913995;0.0
2009.03.25;1.34934;1.36287;1.34175;1.35781;1.35377462436;0.0
2009.03.26;1.35777;1.36393;1.34931;1.3532;1.35414832863;0.0
2009.03.27;1.35316;1.35906;1.32563;1.32866;1.35473639664;0.0
2009.03.30;1.32211;1.32852;1.31121;1.32008;1.34147870442;0.0
2009.03.31;1.32006;1.33421;1.31731;1.32426;1.32491667052;0.0
2009.04.01;1.32381;1.32855;1.31661;1.32331;1.32627419662;0.0
2009.04.02;1.32336;1.35167;1.32336;1.34644;1.32278337093;0.0
2009.04.03;1.34641;1.3494;1.33646;1.34849;1.34014175501;0.0
2009.04.06;1.35142;1.35806;1.33571;1.33996;1.34635411711;0.0
2009.04.07;1.33997;1.34076;1.32261;1.32671;1.34457960577;0.0
2009.04.08;1.32674;1.33076;1.31478;1.32658;1.33181206634;0.0
2009.04.09;1.32657;1.33349;1.31258;1.31571;1.32435062741;0.0
2009.04.10;1.31576;1.31875;1.30894;1.31866;1.31910849565;0.0
2009.04.13;1.31898;1.33915;1.31258;1.33677;1.31585282968;0.0
2009.04.14;1.33676;1.33798;1.32253;1.32621;1.33159033062;0.0
2009.04.15;1.32611;1.32953;1.31461;1.32121;1.32898709471;0.0
2009.04.16;1.32126;1.32676;1.3126;1.31793;1.32340535438;0.0
2009.04.17;1.31796;1.31966;1.30167;1.30426;1.31800070447;0.0
2009.04.20;1.30406;1.30481;1.28889;1.29246;1.3079204903;0.0
2009.04.21;1.29247;1.29934;1.28967;1.29464;1.29670244983;0.0
2009.04.22;1.29456;1.30359;1.28844;1.30021;1.29556816473;0.0
2009.04.23;1.30026;1.31596;1.29794;1.31336;1.2979776143;0.0
2009.04.24;1.31331;1.33004;1.31124;1.32411;1.30726526312;0.0
2009.04.27;1.32443;1.32443;1.29985;1.30171;1.32117598252;0.0
2009.04.28;1.30191;1.31655;1.29637;1.31353;1.3072031028;0.0
2009.04.29;1.31354;1.33402;1.31198;1.32521;1.30954773427;0.0
2009.04.30;1.32524;1.3385;1.31912;1.32236;1.32198119932;0.0
2009.05.01;1.32237;1.33278;1.32177;1.32701;1.32546849543;0.0
2009.05.04;1.32828;1.34244;1.32119;1.34165;1.32732702936;0.0
2009.05.05;1.3416;1.34366;1.32819;1.33106;1.33510977869;0.0
2009.05.06;1.33108;1.33735;1.32457;1.33116;1.33285495401;0.0
2009.05.07;1.33117;1.34683;1.32512;1.33863;1.3302129844;0.0
2009.05.08;1.33859;1.36501;1.33418;1.36326;1.33697545524;0.0
2009.05.11;1.36544;1.36674;1.3557;1.35771;1.35308718161;0.0
2009.05.12;1.35774;1.37068;1.35627;1.36448;1.35915738148;0.0
2009.05.13;1.36439;1.37211;1.35656;1.35901;1.36419691038;0.0
2009.05.14;1.35867;1.36641;1.35247;1.36342;1.36192116126;0.0
2009.05.15;1.36333;1.3649;1.34614;1.34947;1.36101108518;0.0
2009.05.18;1.34836;1.35626;1.34234;1.35555;1.353037055;0.0
2009.05.19;1.35552;1.36674;1.35303;1.36273;1.3524531712;0.0
2009.05.20;1.36272;1.38295;1.35831;1.3764;1.36146155489;0.0
2009.05.21;1.3763;1.39227;1.37281;1.3903;1.37314697086;0.0
2009.05.22;1.39027;1.40495;1.38987;1.39974;1.38399974261;0.0
2009.05.25;1.40281;1.40351;1.39574;1.40144;1.39594834877;0.0
2009.05.26;1.40133;1.40217;1.38598;1.39891;1.40003208777;0.0
2009.05.27;1.39894;1.40002;1.38229;1.38352;1.39687956699;0.0
2009.05.28;1.38353;1.39826;1.37931;1.39325;1.38849458712;0.0
2009.05.29;1.39321;1.41678;1.39246;1.41597;1.39143886739;0.0
2009.06.01;1.41314;1.42453;1.40987;1.41512;1.40753138344;0.0
2009.06.02;1.41515;1.43308;1.41012;1.43068;1.41567627122;0.0
2009.06.03;1.43066;1.43378;1.41094;1.41447;1.42503931726;0.0
2009.06.04;1.41448;1.424;1.407;1.41755;1.42031321402;0.0
2009.06.05;1.41758;1.42665;1.39327;1.39673;1.41681739482;0.0
2009.06.08;1.39434;1.40017;1.38039;1.39019;1.40595029918;0.0
2009.06.09;1.39032;1.4101;1.38519;1.40746;1.3930395045;0.0
2009.06.10;1.40742;1.41432;1.39146;1.39656;1.40180140924;0.0
2009.06.11;1.39661;1.4171;1.39428;1.40962;1.40073793321;0.0
2009.06.12;1.40954;1.41281;1.39351;1.40153;1.40784095451;0.0
2009.06.15;1.39876;1.40008;1.37554;1.3786;1.40291185074;0.0
2009.06.16;1.37866;1.39321;1.37477;1.38345;1.38549135406;0.0
2009.06.17;1.38347;1.39839;1.38062;1.39424;1.38465151751;0.0
2009.06.18;1.39423;1.40005;1.38711;1.39049;1.39158852248;0.0
2009.06.19;1.39052;1.40112;1.38822;1.39372;1.39319708064;0.0
2009.06.22;1.39487;1.39491;1.38264;1.38561;1.39452428789;0.0
2009.06.23;1.38552;1.41074;1.38284;1.40737;1.38883144949;0.0
2009.06.24;1.40734;1.41375;1.38888;1.39292;1.39823446807;0.0
2009.06.25;1.39293;1.40127;1.38891;1.39952;1.39727530107;0.0
2009.06.26;1.39944;1.41173;1.39824;1.40551;1.39748449605;0.0
2009.06.29;1.40616;1.41024;1.39825;1.40722;1.40462001504;0.0
2009.06.30;1.40724;1.41513;1.40009;1.40352;1.40623609804;0.0
2009.07.01;1.40355;1.41965;1.40009;1.41529;1.40516433;0.0
2009.07.02;1.41475;1.4153;1.39273;1.39511;1.4110394098;0.0
2009.07.03;1.39526;1.40274;1.39437;1.39797;1.39979869553;0.0
2009.07.06;1.39558;1.39977;1.3876;1.39732;1.39906669908;0.0
2009.07.07;1.39736;1.40498;1.39032;1.39182;1.39606602599;0.0
2009.07.08;1.39182;1.39376;1.38323;1.38741;1.39560731859;0.0
2009.07.09;1.3873;1.40715;1.38583;1.40236;1.38854183717;0.0
2009.07.10;1.40224;1.40294;1.38778;1.39353;1.3991906198;0.0
2009.07.13;1.39461;1.40004;1.38966;1.39871;1.39342006838;0.0
2009.07.14;1.39872;1.40141;1.39109;1.39716;1.39730245678;0.0
2009.07.15;1.39725;1.41338;1.39626;1.41011;1.3962517369;0.0
2009.07.16;1.41009;1.41652;1.40557;1.41406;1.40580780782;0.0
2009.07.17;1.41409;1.41467;1.40629;1.41008;1.41111708689;0.0
2009.07.20;1.41162;1.42479;1.4109;1.4227;1.41049973765;0.0
2009.07.21;1.42272;1.42767;1.41634;1.42133;1.41923065358;0.0
2009.07.22;1.42137;1.42568;1.41556;1.42055;1.42080773884;0.0
2009.07.23;1.42059;1.42907;1.4119;1.41515;1.42086238349;0.0
2009.07.24;1.41513;1.42527;1.41348;1.42016;1.41817002608;0.0
2009.07.27;1.42297;1.42969;1.41712;1.42421;1.42037075644;0.0
2009.07.28;1.4242;1.43036;1.41303;1.41714;1.42373842388;0.0
2009.07.29;1.41711;1.4194;1.40072;1.40334;1.42024963986;0.0
2009.07.30;1.40341;1.40946;1.40085;1.40652;1.40878343412;0.0
2009.07.31;1.40658;1.4278;1.40639;1.42561;1.40614510623;0.0
2009.08.03;1.42681;1.44435;1.42064;1.44192;1.41976905382;0.0
2009.08.04;1.44191;1.44308;1.4367;1.43973;1.43433770574;0.0
2009.08.05;1.43977;1.44465;1.43559;1.44131;1.43976220125;0.0
2009.08.06;1.44126;1.44309;1.43288;1.43539;1.44095715634;0.0
2009.08.07;1.43541;1.44118;1.41537;1.41825;1.43664003969;0.0
2009.08.10;1.4181;1.42184;1.41041;1.41455;1.42518868883;0.0
2009.08.11;1.41454;1.4185;1.41097;1.41482;1.41633389642;0.0
2009.08.12;1.41477;1.42463;1.40861;1.42022;1.41544458489;0.0
2009.08.13;1.42031;1.43267;1.42011;1.4278;1.41919717915;0.0
2009.08.14;1.42771;1.4306;1.41599;1.42022;1.42774966042;0.0
2009.08.17;1.41879;1.41942;1.40454;1.40703;1.42250976974;0.0
2009.08.18;1.40698;1.41483;1.40666;1.41309;1.40998350028;0.0
2009.08.19;1.41308;1.42661;1.40841;1.42343;1.41152443001;0.0
2009.08.20;1.42344;1.42738;1.42005;1.42452;1.41925372852;0.0
2009.08.21;1.42451;1.43752;1.42081;1.43249;1.42388106439;0.0
2009.08.24;1.43437;1.43585;1.42806;1.42975;1.43037661219;0.0
2009.08.25;1.42975;1.43616;1.42526;1.42986;1.43065919537;0.0
2009.08.26;1.42983;1.435;1.42065;1.42411;1.42919448795;0.0
2009.08.27;1.42407;1.44049;1.42192;1.43478;1.4264803881;0.0
2009.08.28;1.43481;1.4388;1.42811;1.43022;1.43238833958;0.0
2009.08.31;1.43064;1.43668;1.42559;1.43311;1.43263762507;0.0
2009.09.01;1.43317;1.43773;1.41773;1.42181;1.43296937904;0.0
2009.09.02;1.42191;1.42938;1.41892;1.42595;1.42611117271;0.0
2009.09.03;1.426;1.43473;1.42359;1.42572;1.42468470746;0.0
2009.09.04;1.42572;1.43262;1.41914;1.42955;1.426554382;0.0
2009.09.07;1.43059;1.43595;1.43018;1.43374;1.42730492435;0.0
2009.09.08;1.4337;1.45341;1.43278;1.44941;1.43379359406;0.0
2009.09.09;1.4493;1.45993;1.44664;1.45642;1.44551440783;0.0
2009.09.10;1.45637;1.46128;1.45024;1.45787;1.45326889199;0.0
2009.09.11;1.45796;1.46337;1.45536;1.45697;1.45534380061;0.0
2009.09.14;1.45987;1.46516;1.45154;1.46274;1.45766324881;0.0
2009.09.15;1.46277;1.46848;1.45615;1.4661;1.46042635266;0.0
2009.09.16;1.46598;1.47362;1.46415;1.47078;1.46316639527;0.0
2009.09.17;1.47061;1.47659;1.46879;1.47436;1.46958345121;0.0
2009.09.18;1.47433;1.47437;1.4647;1.47106;1.47325254335;0.0
2009.09.21;1.46928;1.47125;1.4611;1.46763;1.47108007553;0.0
2009.09.22;1.46793;1.48203;1.46748;1.47893;1.4668705313;0.0
2009.09.23;1.47889;1.48427;1.46899;1.46899;1.47567360829;0.0
2009.09.24;1.46886;1.48016;1.46282;1.46606;1.47392442022;0.0
2009.09.25;1.46608;1.47239;1.46142;1.46881;1.4709396726;0.0
2009.09.28;1.47007;1.47193;1.4564;1.46128;1.46885653702;0.0
2009.09.29;1.46132;1.46452;1.45274;1.45832;1.46346899817;0.0
2009.09.30;1.45844;1.4673;1.45752;1.46368;1.45903015392;0.0
2009.10.01;1.46367;1.46676;1.4517;1.45419;1.46297680299;0.0
2009.10.02;1.45414;1.46457;1.44835;1.4574;1.45814421682;0.0
2009.10.05;1.45883;1.46676;1.45791;1.46474;1.45804218914;0.0
2009.10.06;1.46476;1.47609;1.46445;1.47209;1.46341656408;0.0
2009.10.07;1.47209;1.47355;1.46489;1.46865;1.47012798002;0.0
2009.10.08;1.46864;1.48159;1.46816;1.47912;1.46901157396;0.0
2009.10.09;1.4791;1.47933;1.46723;1.473;1.47638896117;0.0
2009.10.12;1.47177;1.48115;1.46752;1.47754;1.47295181981;0.0
2009.10.13;1.47767;1.48737;1.47608;1.48509;1.47541111492;0.0
2009.10.14;1.48507;1.49443;1.48375;1.49323;1.48238224875;0.0
2009.10.15;1.49329;1.49656;1.48415;1.49352;1.48964969304;0.0
2009.10.16;1.49356;1.49651;1.48473;1.49035;1.49131530947;0.0
2009.10.19;1.48932;1.4979;1.48267;1.4964;1.49080759475;0.0
2009.10.20;1.49641;1.49931;1.48823;1.49396;1.49239128723;0.0
2009.10.21;1.49395;1.50453;1.48879;1.50072;1.4931146983;0.0
2009.10.22;1.50068;1.50375;1.49435;1.50261;1.49794318817;0.0
2009.10.23;1.50258;1.50595;1.49855;1.50072;1.5004781565;0.0
2009.10.26;1.5009;1.50617;1.48448;1.48652;1.50172225734;0.0
2009.10.27;1.48651;1.49262;1.47701;1.48062;1.49331229821;0.0
2009.10.28;1.48063;1.48403;1.46931;1.47153;1.48420666189;0.0
2009.10.29;1.47154;1.48585;1.46829;1.48395;1.47538413395;0.0
2009.10.30;1.48394;1.48575;1.4703;1.47185;1.48014645735;0.0
2009.11.02;1.47356;1.48443;1.47032;1.47722;1.47673743444;0.0
2009.11.03;1.47723;1.48102;1.46262;1.47154;1.47838468306;0.0
2009.11.04;1.47156;1.49079;1.47016;1.48772;1.47222191372;0.0
2009.11.05;1.48772;1.4916;1.48109;1.48712;1.48238719596;0.0
2009.11.06;1.48711;1.49135;1.48134;1.48461;1.48543930518;0.0
2009.11.09;1.4872;1.50195;1.48526;1.49957;1.48597673373;0.0
2009.11.10;1.49959;1.50194;1.49383;1.4984;1.49568959203;0.0
2009.11.11;1.49841;1.50475;1.49527;1.49845;1.49766161286;0.0
2009.11.12;1.49846;1.50156;1.4821;1.48435;1.49872148194;0.0
2009.11.13;1.48437;1.49372;1.48243;1.49019;1.48940398847;0.0
2009.11.16;1.49194;1.50147;1.48801;1.49701;1.48932546352;0.0
2009.11.17;1.49693;1.49985;1.48076;1.48621;1.49508173248;0.0
2009.11.18;1.4862;1.49899;1.4862;1.49609;1.4893378027;0.0
2009.11.19;1.49608;1.4963;1.48431;1.49173;1.49458036557;0.0
2009.11.20;1.49171;1.49342;1.48011;1.48614;1.49069487694;0.0
2009.11.23;1.48501;1.49985;1.48482;1.49607;1.48642983351;0.0
2009.11.24;1.49602;1.49882;1.48881;1.49632;1.49268521085;0.0
2009.11.25;1.49644;1.51437;1.49549;1.51347;1.49484742715;0.0
2009.11.26;1.51344;1.51411;1.49588;1.50059;1.50729658292;0.0
2009.11.27;1.50061;1.50093;1.48281;1.49869;1.50316188848;0.0
2009.11.30;1.50082;1.5083;1.49633;1.50076;1.49550210452;0.0
2009.12.01;1.50075;1.51164;1.49712;1.5076;1.50035854606;0.0
2009.12.02;1.50757;1.51089;1.5032;1.5047;1.50561489394;0.0
2009.12.03;1.50473;1.51399;1.50371;1.50532;1.50631567234;0.0
2009.12.04;1.50529;1.5089;1.48198;1.4856;1.50826036498;0.0
2009.12.07;1.48678;1.49028;1.47545;1.48266;1.49391776085;0.0
2009.12.08;1.48271;1.48662;1.46808;1.47033;1.4831175742;0.0
2009.12.09;1.47035;1.47811;1.46681;1.47399;1.47456752658;0.0
2009.12.10;1.47397;1.47598;1.46845;1.47321;1.47330838554;0.0
2009.12.11;1.47311;1.47754;1.45859;1.46138;1.4733696065;0.0
2009.12.14;1.46146;1.4685;1.46045;1.46508;1.46712440802;0.0
